OSHPD_ID,FACILITY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,HYPERLINK TO ATLAS,LONGITUDE,LATITUDE
406196571,"QUALITY CARE HOME HEALTH SPECIALISTS, INC.",127 N LANG AVE,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,,Open,06/08/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196571,-117.94205,34.07347
406196572,ALTERNATIVE HOME CARE,5805 SEPULVEDA BLVD,VAN NUYS,91411,19,LOS ANGELES,Not Applicable,,Open,07/01/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196572,-118.4667448,34.17615625
406196573,"COMPANION HOSPICE CARE, LLC",8130 FLORENCE AVE,DOWNEY,90240,19,LOS ANGELES,Not Applicable,,Open,01/09/2009,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196573,-118.1270162,33.9520261
406196574,HOLLYWOOD HOME HEALTH SERVICES,10 UNIVERSAL CITY PLAZA,UNIVERSAL CITY,91608,19,LOS ANGELES,Not Applicable,,Open,05/18/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196574,-118.362,34.1390671
406196579,"ACCORD HOME HEALTH CARE, INC.",6076 BRISTOL PKWY,CULVER CITY,90230,19,LOS ANGELES,Not Applicable,,Open,11/30/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196579,-118.38749,33.98542
406196580,JEWISH HOME CARE SERVICES,18855 VICTORY BLVD.,RESEDA,91335,19,LOS ANGELES,Not Applicable,,Suspense,10/25/2007,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196580,-118.543935,34.186737
406196582,"MOKA CARE HOME HEALTH, INC.",407 S LA BREA AVE,INGLEWOOD,90301,19,LOS ANGELES,Not Applicable,,Open,11/01/2013,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196582,-118.35334,33.95911
406196583,"DEVOTED HOME HEALTH SERVICES, INC.",17714 CHATSWORTH ST,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,12/02/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196583,-118.52039,34.26485
406196586,"SUN-TRIUNE HEALTHCARE, INC.",3660 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,12/17/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196586,-118.3052528,34.0616894
406196587,"NEW DIMENSION HOME CARE, INC.",1212 EAST MAIN STREET,ALHAMBRA,91801,19,LOS ANGELES,Not Applicable,,Open,09/01/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196587,-118.114281,34.100982
406196588,"HOLLYWOOD HOME HEALTH SERVICES, INC.",1253 VINE ST,LOS ANGELES,90038,19,LOS ANGELES,Not Applicable,,Open,11/29/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196588,-118.326765,34.093853
406196594,"ALDEN HOME HEALTH, INC.",1061 W AVENUE M-14,PALMDALE,93551,19,LOS ANGELES,Not Applicable,,Open,04/06/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196594,-118.14921,34.633237
406196595,"MONTROSE HOME HEALTHCARE, INC.",230 N MARYLAND AVE,GLENDALE,91206,19,LOS ANGELES,Not Applicable,,Open,10/13/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196595,-118.25373,34.14935
406196596,"ASSURANCE HOSPICE, INC",40 N ALTADENA DRIVE,PASADENA,91107,19,LOS ANGELES,Not Applicable,,Open,09/10/2004,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196596,-118.0986,34.14668
406196597,"MISSION HOME HEALTH SERVICES, INC.",3250 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,07/01/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196597,-118.29326,34.06175
406196598,ASSISTED HEALTHCARE SERVICES,1900 W GARVEY AVE S,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,,Open,11/29/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196598,-117.9465222,34.0710514
406196599,PEGASUS HOME HEALTH CARE,132 N MARYLAND AVE,GLENDALE,91206,19,LOS ANGELES,Not Applicable,,Open,12/19/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196599,-118.25383,34.14768
406196604,"LEGACY HOMECARE, INC.",11036 WASHINGTON BLVD,WHITTIER,90606,19,LOS ANGELES,Not Applicable,,Open,01/18/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196604,-118.074235,33.9717482
406196617,"PACIFIC HEALTH SERVICES, INC.",3407 W 6TH ST,LOS ANGELES,90020,19,LOS ANGELES,Not Applicable,,Open,02/24/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196617,-118.29561,34.06364
406196618,"PARADISE HOME HEALTH CARE SERVICES, INC.",12509 OXNARD ST,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,12/23/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196618,-118.405526,34.179537
406196622,VERDUGO HOSPICE CARE CENTER - PARENT,4170 VERDUGO RD,LOS ANGELES,90065,19,LOS ANGELES,Not Applicable,,Open,04/07/2009,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196622,-118.2321,34.12703
406196629,"CALCARE HOME HEALTH, INC.",10900 183RD ST,CERRITOS,90703,19,LOS ANGELES,Not Applicable,,Open,01/14/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196629,-118.10198,33.86553
406196630,"BRIGHT HORIZONS HOME HEALTH SERVICES, INC.",10511 S WESTERN AVE,LOS ANGELES,90047,19,LOS ANGELES,Not Applicable,,Open,02/14/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196630,-118.30906,33.94058
406196631,"GRACE HOSPICE, INC.",1711 WEST TEMPLE STREET,LOS ANGELES,90026,19,LOS ANGELES,Not Applicable,,Open,01/06/2005,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196631,-118.263116,34.068771
406196638,"IVORY HOSPICE, INC.",1965 POTRERO GRANDE DR,MONTEREY PARK,91755,19,LOS ANGELES,Not Applicable,,Open,11/04/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196638,-118.1037687,34.0424799
406196642,"INTENSIVE HOME HEALTH CARE, INC.",21671 GATEWAY CENTER DR,DIAMOND BAR,91765,19,LOS ANGELES,Not Applicable,,Open,02/16/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196642,-117.8109764,34.0010302
406196643,BIOSCRIP INFUSION SERVICES,320 S FLOWER ST,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,04/04/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196643,-118.30937,34.17563
406196646,"MAXIM HEALTHCARE SERVICES, INC. - SHERMAN OAKS",15335 MORRISON STREET,SHERMAN OAKS,91403,19,LOS ANGELES,Not Applicable,,Open,12/17/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196646,-118.46686,34.16046
406196647,PRACTICARE HOME HEALTH,223 N. FIRST AVE.,ARCADIA,91006,19,LOS ANGELES,Not Applicable,,Open,02/26/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196647,-118.0284325,34.1428712
406196650,"ACCURATE HOME HEALTH CARE, INC.",3360 FLAIR DR,EL MONTE,91731,19,LOS ANGELES,Not Applicable,,Open,11/05/2013,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196650,-118.07054,34.06855
406196654,"ALL CARE ENTERPRISES, INC.",1225 W 190TH ST,GARDENA,90248,19,LOS ANGELES,Not Applicable,,Open,01/13/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196654,-118.29792,33.85835
406196656,DEDICATED HOME HEALTH CARE,356- WEST COLORADO ST,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,10/01/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196656,-118.259997,34.142363
406196658,METROPOLITAN HOME HEALTH,1145 W 6TH ST,LOS ANGELES,90017,19,LOS ANGELES,Not Applicable,,Open,01/05/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196658,-118.262804,34.054445
406196659,"SUPERB HOME HEALTH AGENCY, INC.",370 S. CRENSHAW BLVD.,TORRANCE,90503,19,LOS ANGELES,Not Applicable,,Open,03/16/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196659,-118.3287881,33.8444132
406196660,"IDEAL HOME CARE, INC.",1751 S. GRAND AVE.,GLENDORA,91740,19,LOS ANGELES,Not Applicable,,Open,06/24/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196660,-117.8727329,34.1068534
406196665,HOSPICE ANGELS,408 S ROSEMEAD BLVD,PASADENA,91107,19,LOS ANGELES,Not Applicable,,Open,06/17/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196665,-118.072895,34.1395078
406196666,"N & D HEALTHCARE SERVICES, INC.",17800 CASTLETON STREET,CITY OF INDUSTRY,91748,19,LOS ANGELES,Not Applicable,,Open,03/07/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196666,-117.915277,33.992663
406196667,ACCREDITED HOME HEALTH SERVICES - PARENT,5955 DE SOTO AVE,WOODLAND HILLS,91367,19,LOS ANGELES,Not Applicable,,Open,07/19/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196667,-118.59042,34.17899
406196670,"ALMITY INTERNATIONAL HOME HEALTH CARE AGENCY, INC.",105 SPRING STREET,CLAREMONT,91711,19,LOS ANGELES,Not Applicable,,Open,08/24/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196670,-117.71687,34.09305
406196672,EXTENDED HEALTH CARE - BRANCH,10239 OLD RIVER SCHOOL RD,DOWNEY,90241,19,LOS ANGELES,Not Applicable,,Open,07/20/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196672,-118.14128,33.95785
406196675,"USA HOME HEALTH, INC.",1415 E COLORADO ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,08/01/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196675,-118.2333,34.14279
406196677,CAMBRIAN HOMECARE,5199 E PACIFIC COAST HWY,LONG BEACH,90804,19,LOS ANGELES,Not Applicable,,Open,06/09/2004,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196677,-118.132571,33.782887
406196688,"HOME HEALTH INTEGRATED SERVICES, INC.",704 S MAIN ST,BURBANK,91506,19,LOS ANGELES,Not Applicable,,Open,09/02/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196688,-118.31307,34.16648
406196689,"ST. LIZ HOSPICE, INC.",2535 W TEMPLE ST,LOS ANGELES,90026,19,LOS ANGELES,Not Applicable,,Open,09/01/2005,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196689,-118.274185,34.072443
406196690,"CONSTANT CARE HOME HEALTH AGENCY, INC.",1612 VICTORY BLVD,GLENDALE,91201,19,LOS ANGELES,Not Applicable,,Open,09/01/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196690,-118.2989429,34.15997423
406196691,WILSHIRE HOME HEALTH - SANTA MONICA - PARENT,3250 OCEAN PARK BLVD,SANTA MONICA,90405,19,LOS ANGELES,Not Applicable,,Open,10/22/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196691,-118.4515,34.02128
406196693,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC. - VAN NUYS",16461 SHERMAN WAY,VAN NUYS,91406,19,LOS ANGELES,Not Applicable,,Open,12/01/2013,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196693,-118.49164,34.20126
406196694,ADVENTIST HEALTH HOME CARE SERVICES,281 HARVEY DR,GLENDALE,91206,19,LOS ANGELES,Not Applicable,,Open,04/24/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196694,-118.2281,34.14869
406196697,FANTASIA HEALTHCARE,13273 VENTURA BLVD,STUDIO CITY,91604,19,LOS ANGELES,Not Applicable,,Open,09/10/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196697,-118.4221197,34.1468373
406196700,"HOPE INTERNATIONAL HOSPICE ,INC.",20705 SOUTH WESTERN AVENUE,TORRANCE,90501,19,LOS ANGELES,Not Applicable,,Open,06/29/2005,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196700,-118.30955,33.84279
406196702,LOS ANGELES HOSPICE - NORTH - BRANCH,25129 THE OLD RD,STEVENSON RANCH,91381,19,LOS ANGELES,Not Applicable,,Open,03/31/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196702,-118.56395,34.37521
406196703,AMERICADE HOME HEALTH AGENCY,111 W BEVERLY BLVD,MONTEBELLO,90640,19,LOS ANGELES,Not Applicable,,Open,04/22/2003,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196703,-118.09929,34.01575
406196707,MEMORIAL MED CTR OF LONG BEACH HH AG-SIGNAL HILL-PARENT,695 E. 27TH STREET,SIGNAL HILL,90755,19,LOS ANGELES,Not Applicable,,Suspense,03/05/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196707,-118.184177,33.806337
406196708,"CORINTHIAN HEALTH CARE SERVICES, INC.",6903 RESEDA BLVD.,RESEDA,91335,19,LOS ANGELES,Not Applicable,,Open,04/21/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196708,-118.536165,34.195886
406196709,"ADMIRAL HOME HEALTH, INC.",4010 WATSON PLAZA DR,LAKEWOOD,90712,19,LOS ANGELES,Not Applicable,,Open,09/19/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196709,-118.1543645,33.8309324
406196710,HERALDS HOME HEALTH,3703 LONG BEACH BLVD,LONG BEACH,90807,19,LOS ANGELES,Not Applicable,,Open,02/04/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196710,-118.18938,33.82433
406196712,"MBC HOME HEALTH SERVICES, INC.",2777 W BROADWAY,LOS ANGELES,90041,19,LOS ANGELES,Not Applicable,,Open,09/15/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196712,-118.22533,34.1434468
406196713,"CARE BEST HOME HEALTH, INC.",200 S GARFIELD AVE,ALHAMBRA,91801,19,LOS ANGELES,Not Applicable,,Open,10/01/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196713,-118.1249837,34.0930488
406196714,"HOME HEALTHCARE OF THE WEST, LLC","635 W. COLORADO STREET, SUITE 100",GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Closed,07/25/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196714,-118.2680834,34.14253037
406196715,"EDEN HOME HEALTH CARE, INC.",1818 S SAN GABRIEL BLVD,SAN GABRIEL,91776,19,LOS ANGELES,Not Applicable,,Open,11/01/2005,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196715,-118.090533,34.076596
406196718,"PRISTINE HOME HEALTH, INC.",30 E SANTA CLARA ST,ARCADIA,91006,19,LOS ANGELES,Not Applicable,,Open,01/03/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196718,-118.0305889,34.14221703
406196720,"FAMILY HOME HEALTH CARE, INC.",4201 WILSHIRE BLVD,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,01/12/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196720,-118.3192283,34.0620582
406196721,"ANGEL CARE HOME HEALTH, INC.",850 COLORADO BLVD,LOS ANGELES,90041,19,LOS ANGELES,Not Applicable,,Open,06/18/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196721,-118.1845,34.13994
406196722,BETTER HEALTH HOMECARE,1661 HANOVER RD,CITY OF INDUSTRY,91748,19,LOS ANGELES,Not Applicable,,Open,12/29/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196722,-117.92107,33.9905
406196726,MILESTONE HOSPICE-TORRANCE-PARENT,1500 CRENSHAW BLVD.,TORRANCE,90501,19,LOS ANGELES,Not Applicable,,Open,07/01/2003,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196726,-118.3286314,33.83363113
406196734,"LOVECARE HOME HEALTH, INC",22048 SHERMAN WAY,CANOGA PARK,91303,19,LOS ANGELES,Not Applicable,,Open,08/14/2008,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196734,-118.6077558,34.20058023
406196736,VITAS HEALTHCARE CORPORATION OF CALIFORNIA - PARENT,16830 VENTURA BLVD,ENCINO,91436,19,LOS ANGELES,Not Applicable,,Open,02/23/2006,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196736,-118.499677,34.158817
406196740,SERENITY HOSPICE CARE,1420 N. CLAREMONT BLVD.,CLAREMONT,91711,19,LOS ANGELES,Not Applicable,,Open,03/13/2006,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196740,-117.702793,34.1085195
406196743,"MULTI-SKILLED HOME CARE SERVICES, INC.",19608 CAMINO DE ROSA,WALNUT,91789,19,LOS ANGELES,Not Applicable,,Open,04/13/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196743,-117.873617,34.003445
406196749,"OCEAN SIDE HOME HEALTH SERVICES, INC.",4322 WILSHIRE BLVD,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,04/20/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196749,-118.32264,34.06175
406196752,"ACKNOWLEDGE HOME HEALTH, INC.",3415 S SEPULVEDA BLVD,LOS ANGELES,90034,19,LOS ANGELES,Not Applicable,,Open,05/11/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196752,-118.42357,34.02091
406196753,"SUNSHINE HOME HEALTH SERVICES, INC.",3336 S ROBERTSON BLVD,LOS ANGELES,90034,19,LOS ANGELES,Not Applicable,,Open,05/15/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196753,-118.39138,34.03001
406196760,"CENTER OF HOME HEALTH, THE",20705 S WESTERN AVE,TORRANCE,90501,19,LOS ANGELES,Not Applicable,,Open,03/07/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196760,-118.30929,33.84254
406196762,"INFINITY HOME HEALTH SERVICES, INC.",1741 SILVERLAKE BLVD.,LOS ANGELES,90026,19,LOS ANGELES,Not Applicable,,Suspense,02/03/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196762,-118.267925,34.090026
406196763,"ABSOLUTE HOME HEALTH AGENCY, INC.",5021 A SAN VICENTE BLVD.,LOS ANGELES,90019,19,LOS ANGELES,Not Applicable,,Open,05/30/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196763,-118.345054,34.050826
406196764,"NEW CENTURY HOME HEALTH, INC.",15600 DEVONSHIRE ST,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,05/27/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196764,-118.47311,34.2573
406196765,"HIGH QUALITY HOME HEALTH AGENCY, INC.",4201 WILSHIRE BLVD,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,06/04/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196765,-118.3195,34.06176
406196766,"CALIPSO HOME HEALTH CARE, INC.",16909 PARTHENIA ST,NORTHRIDGE,91343,19,LOS ANGELES,Not Applicable,,Open,06/17/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196766,-118.5006167,34.22848732
406196771,"GENTLE CARE, INC.",5901 GREEN VALLEY CIR,CULVER CITY,90230,19,LOS ANGELES,Not Applicable,,Open,06/29/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196771,-118.3917586,33.9845726
406196776,"WESCARE HOME HEALTH PROVIDERS, INC.",16921 PARTHENIA ST,NORTH HILLS,91343,19,LOS ANGELES,Not Applicable,,Open,09/10/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196776,-118.5012061,34.2285137
406196778,PACIFIC HOME HEALTH CARE,425 S VICTORY BLVD,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,06/18/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196778,-118.31411,34.16991
406196780,RENAISSANCE HOME HEALTH SERVICES,819 S ALVARADO ST,LOS ANGELES,90057,19,LOS ANGELES,Not Applicable,,Open,06/17/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196780,-118.27827,34.05427
406196781,"ORANGE COUNTY CARE PROVIDERS, INC.",14700 FIRESTONE BLVD,LA MIRADA,90638,19,LOS ANGELES,Not Applicable,,Open,06/10/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196781,-118.01819,33.878
406196782,"UNITED CARE HOME HEALTHCARE AGENCY, INC.",16921 PARTHENIA ST,NORTHRIDGE,91343,19,LOS ANGELES,Not Applicable,,Open,06/24/2012,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196782,-118.50101,34.22852
406196783,HOLY INFANT HOME CARE,791 MARYLIND AVE,CLAREMONT,91711,19,LOS ANGELES,Not Applicable,,Open,06/17/2006,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196783,-117.699397,34.108738
